id_venta,producto,precio,cantidad,fecha_venta,categoria
2624,Tablet,122.97,2,2024-06-07,Electrónica
2750,Consola De Videojuegos,38.97,9,2024-06-07,Electrónica
2854,Tablet,56.11,7,2024-06-07,Electrónica
648,Rincón De Plantas,78.47,6,2024-06-08,Decoración
686,Cortinas,115.02,12,2024-06-08,Decoración
910,Adorno De Pared,47.55,3,2024-06-08,Decoración
1075,Lavadora,31.9,5,2024-06-08,Electrodomésticos
1474,Aspiradora,91.09,11,2024-06-08,Electrodomésticos
1729,Batidora,72.01,9,2024-06-08,Electrodomésticos
1735,Lavadora,111.42,7,2024-06-08,Electrodomésticos
1870,Plancha De Vapor,29.65,11,2024-06-08,Electrodomésticos
2138,Smartwatch,27.36,4,2024-06-08,Electrónica
2308,Smartwatch,105.89,9,2024-06-08,Electrónica
2321,Parlantes Bluetooth,47.14,5,2024-06-08,Electrónica
2957,Cámara Digital,37.59,6,2024-06-08,Electrónica
28,Rincón De Plantas,54.26,10,2024-06-09,Decoración
1179,Batidora,123.86,3,2024-06-09,Electrodomésticos
1276,Secadora,65.45,12,2024-06-09,Electrodomésticos
2105,Auriculares,46.74,12,2024-06-09,Electrónica
1120,Plancha De Vapor,30.67,7,2024-06-10,Electrodomésticos
2292,Televisor,39.53,12,2024-06-10,Electrónica
2418,Smartwatch,46.8,3,2024-06-10,Electrónica
2601,Parlantes Bluetooth,121.98,7,2024-06-10,Electrónica
637,Elementos De Cerámica,44.23,4,2024-06-11,Decoración
810,Adorno De Pared,105.57,7,2024-06-11,Decoración
1437,Horno Eléctrico,80.12,8,2024-06-11,Electrodomésticos
1720,Plancha De Vapor,81.86,12,2024-06-11,Electrodomésticos
2065,Auriculares,108.07,10,2024-06-11,Electrónica
2235,Auriculares,74.81,12,2024-06-11,Electrónica
2458,Smartwatch,58.95,9,2024-06-11,Electrónica
2552,Televisor,122.59,7,2024-06-11,Electrónica
2819,Proyector,80.92,8,2024-06-11,Electrónica
2859,Proyector,62.35,3,2024-06-11,Electrónica
2955,Auriculares,106.03,7,2024-06-11,Electrónica
297,Elementos De Cerámica,73.17,10,2024-06-12,Decoración
771,Lámpara De Mesa,51.51,2,2024-06-12,Decoración
1154,Aspiradora,95.11,4,2024-06-12,Electrodomésticos
1662,Microondas,33.73,1,2024-06-12,Electrodomésticos
2084,Tablet,26.85,9,2024-06-12,Electrónica
2164,Tablet,66.02,8,2024-06-12,Electrónica
2256,Laptop,37.57,4,2024-06-12,Electrónica
2746,Laptop,58.49,7,2024-06-12,Electrónica
191,Lámpara De Mesa,60.73,1,2024-06-13,Decoración
350,Adorno De Pared,79.48,12,2024-06-13,Decoración
824,Jarrón Decorativo,91.89,8,2024-06-13,Decoración
982,Cuadro Decorativo,34.89,10,2024-06-13,Decoración
1246,Secadora,60.94,6,2024-06-13,Electrodomésticos
2344,Tablet,71.59,5,2024-06-13,Electrónica
2740,Consola De Videojuegos,88.36,5,2024-06-13,Electrónica
2754,Tablet,61.6,3,2024-06-13,Electrónica
90,Adorno De Pared,119.3,2,2024-06-14,Decoración
764,Jarrón Decorativo,45.94,10,2024-06-14,Decoración
1992,Microondas,120.02,12,2024-06-14,Electrodomésticos
2123,Smartphone,32.32,6,2024-06-14,Electrónica
2377,Cámara Digital,107.92,9,2024-06-14,Electrónica
2568,Smartwatch,85.17,5,2024-06-14,Electrónica
2728,Smartwatch,87.88,2,2024-06-14,Electrónica
2811,Parlantes Bluetooth,116.91,7,2024-06-14,Electrónica
208,Rincón De Plantas,107.88,10,2024-06-15,Decoración
1091,Freidora Eléctrica,70.6,7,2024-06-15,Electrodomésticos
1535,Lavadora,113.28,10,2024-06-15,Electrodomésticos
2014,Tablet,76.9,8,2024-06-15,Electrónica
2026,Laptop,59.48,6,2024-06-15,Electrónica
143,Espejo Decorativo,101.88,9,2024-06-16,Decoración
187,Elementos De Cerámica,57.19,8,2024-06-16,Decoración
712,Cuadro Decorativo,103.02,2,2024-06-16,Decoración
1990,Plancha De Vapor,113.42,3,2024-06-16,Electrodomésticos
2349,Proyector,68.09,8,2024-06-16,Electrónica
2896,Laptop,79.86,4,2024-06-16,Electrónica
485,Alfombra,113.9,2,2024-06-17,Decoración
534,Jarrón Decorativo,32.38,5,2024-06-17,Decoración
767,Elementos De Cerámica,40.69,11,2024-06-17,Decoración
1560,Plancha De Vapor,63.13,9,2024-06-17,Electrodomésticos
261,Lámpara De Mesa,124.14,7,2024-06-18,Decoración
344,Jarrón Decorativo,67.71,1,2024-06-18,Decoración
358,Rincón De Plantas,63.41,7,2024-06-18,Decoración
625,Alfombra,124.91,3,2024-06-18,Decoración
1288,Cafetera,124.44,2,2024-06-18,Electrodomésticos
2765,Auriculares,63.93,8,2024-06-18,Electrónica
777,Elementos De Cerámica,62.21,1,2024-06-19,Decoración
1069,Batidora,87.99,1,2024-06-19,Electrodomésticos
1244,Aspiradora,103.91,4,2024-06-19,Electrodomésticos
1428,Cafetera,63.53,11,2024-06-19,Electrodomésticos
1722,Microondas,31.78,3,2024-06-19,Electrodomésticos
2120,Consola De Videojuegos,99.63,6,2024-06-19,Electrónica
2455,Auriculares,91.06,3,2024-06-19,Electrónica
388,Rincón De Plantas,80.35,12,2024-06-20,Decoración
1018,Cafetera,121.43,1,2024-06-20,Electrodomésticos
1628,Cafetera,30.58,2,2024-06-20,Electrodomésticos
2127,Cámara Digital,70.38,12,2024-06-20,Electrónica
2516,Laptop,91.36,7,2024-06-20,Electrónica
410,Adorno De Pared,109.64,3,2024-06-21,Decoración
1350,Plancha De Vapor,105.68,5,2024-06-21,Electrodomésticos
1547,Horno Eléctrico,95.83,2,2024-06-21,Electrodomésticos
1843,Microondas,72.0,11,2024-06-21,Electrodomésticos
2290,Consola De Videojuegos,115.96,7,2024-06-21,Electrónica
267,Elementos De Cerámica,58.78,11,2024-06-22,Decoración
330,Adorno De Pared,60.02,6,2024-06-22,Decoración
966,Cortinas,51.43,10,2024-06-22,Decoración
1196,Secadora,32.4,3,2024-06-22,Electrodomésticos
2324,Tablet,45.82,9,2024-06-22,Electrónica
416,Cortinas,83.58,3,2024-06-23,Decoración
756,Cortinas,107.29,4,2024-06-23,Decoración
834,Jarrón Decorativo,78.01,4,2024-06-23,Decoración
1084,Aspiradora,119.83,7,2024-06-23,Electrodomésticos
1442,Microondas,81.76,5,2024-06-23,Electrodomésticos
2192,Televisor,104.46,12,2024-06-23,Electrónica
2461,Parlantes Bluetooth,73.92,11,2024-06-23,Electrónica
383,Espejo Decorativo,119.48,7,2024-06-24,Decoración
578,Rincón De Plantas,36.07,9,2024-06-24,Decoración
603,Espejo Decorativo,104.42,11,2024-06-24,Decoración
1172,Microondas,73.91,12,2024-06-24,Electrodomésticos
1291,Freidora Eléctrica,56.86,1,2024-06-24,Electrodomésticos
1833,Microondas,42.14,2,2024-06-24,Electrodomésticos
1858,Cafetera,30.27,4,2024-06-24,Electrodomésticos
2091,Parlantes Bluetooth,83.6,10,2024-06-24,Electrónica
2158,Smartwatch,89.15,1,2024-06-24,Electrónica
287,Elementos De Cerámica,47.43,2,2024-06-25,Decoración
1192,Microondas,66.39,12,2024-06-25,Electrodomésticos
1541,Freidora Eléctrica,37.62,5,2024-06-25,Electrodomésticos
1825,Lavadora,93.71,1,2024-06-25,Electrodomésticos
2057,Cámara Digital,109.29,10,2024-06-25,Electrónica
2254,Tablet,110.94,6,2024-06-25,Electrónica
2328,Smartwatch,27.13,3,2024-06-25,Electrónica
2512,Televisor,52.92,9,2024-06-25,Electrónica
179,Lámpara De Mesa,120.58,1,2024-06-26,Decoración
489,Lámpara De Mesa,111.2,10,2024-06-26,Decoración
677,Elementos De Cerámica,93.29,9,2024-06-26,Decoración
815,Alfombra,124.88,7,2024-06-26,Decoración
1335,Lavadora,36.86,6,2024-06-26,Electrodomésticos
1712,Microondas,55.83,2,2024-06-26,Electrodomésticos
1931,Freidora Eléctrica,82.9,5,2024-06-26,Electrodomésticos
2499,Proyector,66.51,1,2024-06-26,Electrónica
2700,Consola De Videojuegos,39.68,12,2024-06-26,Electrónica
146,Cortinas,68.55,9,2024-06-27,Decoración
283,Espejo Decorativo,89.21,2,2024-06-27,Decoración
711,Lámpara De Mesa,66.24,1,2024-06-27,Decoración
831,Lámpara De Mesa,70.23,12,2024-06-27,Decoración
1083,Microondas,26.82,3,2024-06-27,Electrodomésticos
1549,Batidora,106.44,6,2024-06-27,Electrodomésticos
2884,Tablet,94.72,4,2024-06-27,Electrónica
71,Lámpara De Mesa,97.07,2,2024-06-28,Decoración
916,Cortinas,50.83,1,2024-06-28,Decoración
1448,Cafetera,44.0,4,2024-06-28,Electrodomésticos
1668,Cafetera,111.39,12,2024-06-28,Electrodomésticos
2730,Consola De Videojuegos,87.79,2,2024-06-28,Electrónica
2743,Smartphone,91.42,9,2024-06-28,Electrónica
2836,Laptop,64.0,10,2024-06-28,Electrónica
2919,Proyector,46.95,6,2024-06-28,Electrónica
10,Adorno De Pared,44.65,10,2024-06-29,Decoración
125,Alfombra,92.8,2,2024-06-29,Decoración
502,Cuadro Decorativo,120.85,10,2024-06-29,Decoración
1390,Plancha De Vapor,45.61,8,2024-06-29,Electrodomésticos
1826,Secadora,109.43,9,2024-06-29,Electrodomésticos
2008,Smartwatch,34.81,9,2024-06-29,Electrónica
2024,Tablet,61.79,6,2024-06-29,Electrónica
2259,Proyector,35.94,2,2024-06-29,Electrónica
2747,Cámara Digital,106.28,7,2024-06-29,Electrónica
2932,Televisor,66.39,5,2024-06-29,Electrónica
411,Lámpara De Mesa,52.72,4,2024-06-30,Decoración
846,Cortinas,123.89,8,2024-06-30,Decoración
994,Jarrón Decorativo,93.88,4,2024-06-30,Decoración
1107,Horno Eléctrico,62.25,3,2024-06-30,Electrodomésticos
1927,Horno Eléctrico,70.29,12,2024-06-30,Electrodomésticos
2006,Laptop,86.67,3,2024-06-30,Electrónica
2741,Parlantes Bluetooth,112.71,6,2024-06-30,Electrónica
2771,Parlantes Bluetooth,117.61,2,2024-06-30,Electrónica
363,Espejo Decorativo,119.02,1,2024-07-01,Decoración
585,Alfombra,72.74,3,2024-07-01,Decoración
2394,Tablet,74.88,11,2024-07-01,Electrónica
2525,Auriculares,78.62,11,2024-07-01,Electrónica
2744,Auriculares,70.61,1,2024-07-01,Electrónica
2787,Cámara Digital,79.77,2,2024-07-01,Electrónica
443,Espejo Decorativo,65.59,1,2024-07-02,Decoración
735,Alfombra,47.63,5,2024-07-02,Decoración
795,Alfombra,124.05,10,2024-07-02,Decoración
1011,Freidora Eléctrica,79.07,7,2024-07-02,Electrodomésticos
1296,Secadora,65.21,10,2024-07-02,Electrodomésticos
1799,Batidora,29.22,2,2024-07-02,Electrodomésticos
1998,Cafetera,101.11,7,2024-07-02,Electrodomésticos
2343,Smartphone,68.49,11,2024-07-02,Electrónica
2358,Smartwatch,118.54,3,2024-07-02,Electrónica
2906,Laptop,99.78,12,2024-07-02,Electrónica
2968,Smartwatch,92.79,1,2024-07-02,Electrónica
352,Cuadro Decorativo,85.72,5,2024-07-03,Decoración
865,Alfombra,80.74,6,2024-07-03,Decoración
1058,Cafetera,52.48,6,2024-07-03,Electrodomésticos
1292,Microondas,115.46,2,2024-07-03,Electrodomésticos
1958,Cafetera,115.8,12,2024-07-03,Electrodomésticos
2756,Laptop,86.43,12,2024-07-03,Electrónica
2770,Consola De Videojuegos,60.92,8,2024-07-03,Electrónica
165,Alfombra,110.83,2,2024-07-04,Decoración
360,Adorno De Pared,67.02,9,2024-07-04,Decoración
516,Cortinas,38.35,7,2024-07-04,Decoración
1937,Horno Eléctrico,37.32,7,2024-07-04,Electrodomésticos
1941,Freidora Eléctrica,72.66,2,2024-07-04,Electrodomésticos
2237,Cámara Digital,29.68,11,2024-07-04,Electrónica
335,Alfombra,38.03,1,2024-07-05,Decoración
931,Lámpara De Mesa,35.86,9,2024-07-05,Decoración
979,Lámpara De Mesa,76.68,2,2024-07-05,Decoración
1072,Microondas,93.79,1,2024-07-05,Electrodomésticos
1147,Horno Eléctrico,56.79,11,2024-07-05,Electrodomésticos
1805,Lavadora,72.8,2,2024-07-05,Electrodomésticos
2265,Auriculares,82.56,12,2024-07-05,Electrónica
513,Espejo Decorativo,112.7,11,2024-07-06,Decoración
716,Cortinas,89.27,4,2024-07-06,Decoración
838,Rincón De Plantas,32.18,4,2024-07-06,Decoración
1770,Plancha De Vapor,80.83,9,2024-07-06,Electrodomésticos
1792,Microondas,70.37,6,2024-07-06,Electrodomésticos
2861,Parlantes Bluetooth,67.09,6,2024-07-06,Electrónica
215,Alfombra,73.11,3,2024-07-07,Decoración
354,Jarrón Decorativo,63.61,3,2024-07-07,Decoración
569,Lámpara De Mesa,78.36,12,2024-07-07,Decoración
827,Elementos De Cerámica,97.35,5,2024-07-07,Decoración
965,Alfombra,75.3,4,2024-07-07,Decoración
986,Cortinas,111.39,10,2024-07-07,Decoración
1112,Microondas,41.19,5,2024-07-07,Electrodomésticos
1355,Lavadora,114.24,9,2024-07-07,Electrodomésticos
1903,Microondas,101.57,8,2024-07-07,Electrodomésticos
1936,Secadora,117.68,12,2024-07-07,Electrodomésticos
2666,Laptop,44.22,1,2024-07-07,Electrónica
2910,Consola De Videojuegos,122.48,7,2024-07-07,Electrónica
233,Espejo Decorativo,106.52,5,2024-07-08,Decoración
796,Cortinas,71.33,6,2024-07-08,Decoración
2889,Proyector,32.99,7,2024-07-08,Electrónica
228,Rincón De Plantas,56.12,2,2024-07-09,Decoración
268,Rincón De Plantas,82.16,10,2024-07-09,Decoración
526,Cortinas,38.63,12,2024-07-09,Decoración
622,Cuadro Decorativo,108.93,4,2024-07-09,Decoración
941,Lámpara De Mesa,58.97,12,2024-07-09,Decoración
1180,Plancha De Vapor,42.61,2,2024-07-09,Electrodomésticos
1675,Lavadora,70.34,6,2024-07-09,Electrodomésticos
2239,Proyector,35.83,5,2024-07-09,Electrónica
2293,Smartphone,115.15,4,2024-07-09,Electrónica
2466,Laptop,97.07,1,2024-07-09,Electrónica
2604,Auriculares,106.41,3,2024-07-09,Electrónica
2719,Proyector,94.86,7,2024-07-09,Electrónica
154,Jarrón Decorativo,121.5,11,2024-07-10,Decoración
790,Adorno De Pared,89.14,5,2024-07-10,Decoración
2579,Proyector,115.5,6,2024-07-10,Electrónica
96,Cortinas,59.9,9,2024-07-11,Decoración
307,Elementos De Cerámica,95.51,7,2024-07-11,Decoración
769,Candelabro,113.28,2,2024-07-11,Decoración
858,Rincón De Plantas,84.64,11,2024-07-11,Decoración
1746,Secadora,52.03,5,2024-07-11,Electrodomésticos
1884,Aspiradora,94.69,4,2024-07-11,Electrodomésticos
1899,Batidora,83.64,1,2024-07-11,Electrodomésticos
2053,Smartphone,115.95,4,2024-07-11,Electrónica
2143,Smartphone,74.56,1,2024-07-11,Electrónica
2997,Smartwatch,47.71,3,2024-07-11,Electrónica
61,Lámpara De Mesa,86.92,11,2024-07-12,Decoración
291,Lámpara De Mesa,48.57,4,2024-07-12,Decoración
463,Espejo Decorativo,27.65,11,2024-07-12,Decoración
1306,Secadora,69.81,6,2024-07-12,Electrodomésticos
1427,Horno Eléctrico,33.55,11,2024-07-12,Electrodomésticos
1525,Lavadora,34.53,10,2024-07-12,Electrodomésticos
1536,Secadora,69.11,6,2024-07-12,Electrodomésticos
55,Alfombra,53.54,12,2024-07-13,Decoración
241,Lámpara De Mesa,62.35,3,2024-07-13,Decoración
691,Lámpara De Mesa,111.59,2,2024-07-13,Decoración
1123,Microondas,46.62,7,2024-07-13,Electrodomésticos
1755,Lavadora,36.52,9,2024-07-13,Electrodomésticos
1985,Lavadora,93.3,2,2024-07-13,Electrodomésticos
1997,Horno Eléctrico,81.81,5,2024-07-13,Electrodomésticos
2425,Auriculares,99.13,7,2024-07-13,Electrónica
2469,Proyector,52.56,8,2024-07-13,Electrónica
2927,Cámara Digital,103.18,9,2024-07-13,Electrónica
964,Jarrón Decorativo,43.3,7,2024-07-14,Decoración
1078,Cafetera,38.47,1,2024-07-14,Electrodomésticos
2247,Cámara Digital,28.06,7,2024-07-14,Electrónica
2495,Auriculares,107.82,4,2024-07-14,Electrónica
2911,Parlantes Bluetooth,63.27,2,2024-07-14,Electrónica
105,Alfombra,43.53,9,2024-07-15,Decoración
149,Candelabro,29.77,9,2024-07-15,Decoración
173,Espejo Decorativo,96.39,6,2024-07-15,Decoración
783,Espejo Decorativo,80.56,7,2024-07-15,Decoración
1373,Microondas,86.33,2,2024-07-15,Electrodomésticos
1494,Aspiradora,82.5,6,2024-07-15,Electrodomésticos
1533,Microondas,71.18,9,2024-07-15,Electrodomésticos
1604,Aspiradora,99.9,8,2024-07-15,Electrodomésticos
2625,Auriculares,77.33,6,2024-07-15,Electrónica
2991,Televisor,92.33,4,2024-07-15,Electrónica
63,Espejo Decorativo,57.27,11,2024-07-16,Decoración
200,Adorno De Pared,110.4,5,2024-07-16,Decoración
201,Lámpara De Mesa,58.19,1,2024-07-16,Decoración
298,Rincón De Plantas,29.59,12,2024-07-16,Decoración
1037,Horno Eléctrico,120.58,8,2024-07-16,Electrodomésticos
1795,Lavadora,83.14,8,2024-07-16,Electrodomésticos
1824,Aspiradora,44.78,12,2024-07-16,Electrodomésticos
1926,Secadora,42.19,2,2024-07-16,Electrodomésticos
2280,Consola De Videojuegos,108.67,3,2024-07-16,Electrónica
129,Candelabro,85.59,5,2024-07-17,Decoración
1047,Horno Eléctrico,96.67,3,2024-07-17,Electrodomésticos
1135,Lavadora,55.01,12,2024-07-17,Electrodomésticos
1653,Microondas,124.64,9,2024-07-17,Electrodomésticos
1862,Microondas,51.41,6,2024-07-17,Electrodomésticos
1910,Plancha De Vapor,75.65,5,2024-07-17,Electrodomésticos
1947,Horno Eléctrico,54.93,7,2024-07-17,Electrodomésticos
2570,Consola De Videojuegos,122.81,6,2024-07-17,Electrónica
2643,Smartphone,97.36,1,2024-07-17,Electrónica
369,Candelabro,72.98,11,2024-07-18,Decoración
1170,Plancha De Vapor,30.39,11,2024-07-18,Electrodomésticos
1237,Horno Eléctrico,35.48,8,2024-07-18,Electrodomésticos
1614,Aspiradora,56.92,7,2024-07-18,Electrodomésticos
1663,Microondas,60.51,10,2024-07-18,Electrodomésticos
1714,Aspiradora,75.51,12,2024-07-18,Electrodomésticos
2834,Auriculares,65.34,4,2024-07-18,Electrónica
2855,Auriculares,57.89,2,2024-07-18,Electrónica
155,Alfombra,79.26,10,2024-07-19,Decoración
157,Elementos De Cerámica,48.72,12,2024-07-19,Decoración
2350,Consola De Videojuegos,90.18,4,2024-07-19,Electrónica
2555,Auriculares,37.08,1,2024-07-19,Electrónica
2567,Cámara Digital,47.38,6,2024-07-19,Electrónica
2954,Auriculares,86.93,7,2024-07-19,Electrónica
37,Elementos De Cerámica,38.64,1,2024-07-20,Decoración
87,Elementos De Cerámica,38.79,3,2024-07-20,Decoración
391,Lámpara De Mesa,56.98,2,2024-07-20,Decoración
488,Rincón De Plantas,114.92,1,2024-07-20,Decoración
1157,Horno Eléctrico,56.94,4,2024-07-20,Electrodomésticos
1333,Microondas,95.29,8,2024-07-20,Electrodomésticos
1364,Aspiradora,68.72,11,2024-07-20,Electrodomésticos
1909,Batidora,124.45,5,2024-07-20,Electrodomésticos
2184,Auriculares,31.39,2,2024-07-20,Electrónica
2326,Laptop,52.68,11,2024-07-20,Electrónica
2484,Auriculares,76.32,10,2024-07-20,Electrónica
2866,Laptop,47.15,1,2024-07-20,Electrónica
77,Elementos De Cerámica,121.49,8,2024-07-21,Decoración
1195,Lavadora,88.93,5,2024-07-21,Electrodomésticos
1402,Microondas,80.75,9,2024-07-21,Electrodomésticos
1491,Freidora Eléctrica,48.86,1,2024-07-21,Electrodomésticos
2314,Auriculares,68.94,9,2024-07-21,Electrónica
2362,Televisor,58.05,11,2024-07-21,Electrónica
2596,Laptop,52.44,4,2024-07-21,Electrónica
121,Lámpara De Mesa,60.27,9,2024-07-22,Decoración
258,Rincón De Plantas,52.21,9,2024-07-22,Decoración
870,Adorno De Pared,85.11,4,2024-07-22,Decoración
1249,Batidora,79.15,10,2024-07-22,Electrodomésticos
2799,Proyector,97.23,8,2024-07-22,Electrónica
12,Cuadro Decorativo,59.33,1,2024-07-23,Decoración
602,Cuadro Decorativo,76.58,11,2024-07-23,Decoración
1444,Aspiradora,118.58,2,2024-07-23,Electrodomésticos
1847,Horno Eléctrico,113.06,6,2024-07-23,Electrodomésticos
2221,Parlantes Bluetooth,64.92,2,2024-07-23,Electrónica
2397,Cámara Digital,56.77,4,2024-07-23,Electrónica
2524,Auriculares,74.77,7,2024-07-23,Electrónica
554,Jarrón Decorativo,97.67,7,2024-07-24,Decoración
1016,Secadora,28.8,12,2024-07-24,Electrodomésticos
1397,Horno Eléctrico,63.21,2,2024-07-24,Electrodomésticos
1575,Lavadora,47.7,9,2024-07-24,Electrodomésticos
1745,Lavadora,92.94,8,2024-07-24,Electrodomésticos
1816,Secadora,47.25,4,2024-07-24,Electrodomésticos
2023,Smartphone,105.76,12,2024-07-24,Electrónica
2070,Consola De Videojuegos,39.85,6,2024-07-24,Electrónica
2593,Smartphone,123.47,7,2024-07-24,Electrónica
32,Cuadro Decorativo,26.37,6,2024-07-25,Decoración
309,Candelabro,77.84,8,2024-07-25,Decoración
321,Lámpara De Mesa,54.66,7,2024-07-25,Decoración
473,Espejo Decorativo,83.21,1,2024-07-25,Decoración
1220,Plancha De Vapor,74.88,1,2024-07-25,Electrodomésticos
1231,Freidora Eléctrica,98.69,3,2024-07-25,Electrodomésticos
1279,Batidora,42.67,10,2024-07-25,Electrodomésticos
2709,Proyector,108.23,6,2024-07-25,Electrónica
2891,Parlantes Bluetooth,31.28,12,2024-07-25,Electrónica
3000,Parlantes Bluetooth,78.55,11,2024-07-25,Electrónica
1242,Microondas,70.09,9,2024-07-26,Electrodomésticos
2301,Parlantes Bluetooth,61.21,9,2024-07-26,Electrónica
2390,Consola De Videojuegos,108.3,4,2024-07-26,Electrónica
2561,Parlantes Bluetooth,28.91,1,2024-07-26,Electrónica
2712,Televisor,57.13,8,2024-07-26,Electrónica
2857,Cámara Digital,102.7,10,2024-07-26,Electrónica
2901,Parlantes Bluetooth,93.37,10,2024-07-26,Electrónica
290,Adorno De Pared,100.5,12,2024-07-27,Decoración
1827,Horno Eléctrico,97.56,9,2024-07-27,Electrodomésticos
1829,Batidora,96.16,1,2024-07-27,Electrodomésticos
2045,Auriculares,94.17,5,2024-07-27,Electrónica
2518,Smartwatch,114.56,3,2024-07-27,Electrónica
2853,Smartphone,69.68,1,2024-07-27,Electrónica
631,Lámpara De Mesa,111.73,5,2024-07-28,Decoración
1213,Microondas,57.17,5,2024-07-28,Electrodomésticos
1506,Secadora,98.85,11,2024-07-28,Electrodomésticos
1561,Freidora Eléctrica,88.22,12,2024-07-28,Electrodomésticos
1811,Freidora Eléctrica,50.06,3,2024-07-28,Electrodomésticos
2159,Proyector,38.48,6,2024-07-28,Electrónica
2491,Parlantes Bluetooth,123.5,9,2024-07-28,Electrónica
2786,Laptop,123.95,11,2024-07-28,Electrónica
571,Lámpara De Mesa,82.77,9,2024-07-29,Decoración
845,Alfombra,46.7,3,2024-07-29,Decoración
1375,Lavadora,78.13,5,2024-07-29,Electrodomésticos
1413,Microondas,39.87,11,2024-07-29,Electrodomésticos
1505,Lavadora,78.11,12,2024-07-29,Electrodomésticos
1915,Lavadora,106.83,12,2024-07-29,Electrodomésticos
791,Lámpara De Mesa,32.02,6,2024-07-30,Decoración
826,Cortinas,61.22,1,2024-07-30,Decoración
1317,Horno Eléctrico,62.18,1,2024-07-30,Electrodomésticos
1723,Microondas,103.6,9,2024-07-30,Electrodomésticos
2054,Tablet,96.64,9,2024-07-30,Electrónica
2318,Smartwatch,122.04,9,2024-07-30,Electrónica
2372,Televisor,36.05,7,2024-07-30,Electrónica
2475,Auriculares,78.96,1,2024-07-30,Electrónica
2628,Smartwatch,97.44,7,2024-07-30,Electrónica
2722,Televisor,61.6,11,2024-07-30,Electrónica
2762,Televisor,107.05,11,2024-07-30,Electrónica
1068,Cafetera,26.3,1,2024-07-31,Electrodomésticos
1458,Cafetera,86.92,3,2024-07-31,Electrodomésticos
1475,Lavadora,103.8,10,2024-07-31,Electrodomésticos
1944,Aspiradora,55.59,1,2024-07-31,Electrodomésticos
2130,Consola De Videojuegos,41.12,6,2024-07-31,Electrónica
2225,Auriculares,66.16,7,2024-07-31,Electrónica
2408,Smartwatch,101.54,5,2024-07-31,Electrónica
2488,Smartwatch,71.56,5,2024-07-31,Electrónica
139,Candelabro,114.3,2,2024-08-01,Decoración
423,Espejo Decorativo,115.45,4,2024-08-01,Decoración
533,Espejo Decorativo,94.06,6,2024-08-01,Decoración
860,Adorno De Pared,49.28,9,2024-08-01,Decoración
1155,Lavadora,109.09,3,2024-08-01,Electrodomésticos
1331,Freidora Eléctrica,116.97,2,2024-08-01,Electrodomésticos
1854,Aspiradora,103.99,8,2024-08-01,Electrodomésticos
2050,Consola De Videojuegos,88.73,12,2024-08-01,Electrónica
2439,Proyector,59.08,3,2024-08-01,Electrónica
2452,Televisor,83.17,8,2024-08-01,Electrónica
2592,Televisor,106.91,2,2024-08-01,Electrónica
2641,Parlantes Bluetooth,47.01,11,2024-08-01,Electrónica
535,Alfombra,115.82,1,2024-08-02,Decoración
692,Cuadro Decorativo,76.69,2,2024-08-02,Decoración
1002,Microondas,62.61,8,2024-08-02,Electrodomésticos
1208,Cafetera,54.34,4,2024-08-02,Electrodomésticos
1278,Cafetera,67.33,8,2024-08-02,Electrodomésticos
1483,Microondas,69.18,7,2024-08-02,Electrodomésticos
1902,Microondas,75.91,3,2024-08-02,Electrodomésticos
2216,Laptop,116.31,11,2024-08-02,Electrónica
2880,Consola De Videojuegos,79.76,12,2024-08-02,Electrónica
2937,Cámara Digital,96.88,6,2024-08-02,Electrónica
174,Jarrón Decorativo,52.5,3,2024-08-03,Decoración
525,Alfombra,29.53,12,2024-08-03,Decoración
528,Rincón De Plantas,83.39,6,2024-08-03,Decoración
1398,Cafetera,26.98,10,2024-08-03,Electrodomésticos
1531,Freidora Eléctrica,43.88,9,2024-08-03,Electrodomésticos
1717,Horno Eléctrico,88.26,8,2024-08-03,Electrodomésticos
2093,Smartphone,70.7,7,2024-08-03,Electrónica
2514,Tablet,79.99,10,2024-08-03,Electrónica
2563,Smartphone,90.19,1,2024-08-03,Electrónica
2737,Cámara Digital,60.78,8,2024-08-03,Electrónica
264,Jarrón Decorativo,53.14,5,2024-08-04,Decoración
372,Cuadro Decorativo,124.83,6,2024-08-04,Decoración
748,Rincón De Plantas,115.76,3,2024-08-04,Decoración
1013,Microondas,67.16,1,2024-08-04,Electrodomésticos
1019,Batidora,73.65,10,2024-08-04,Electrodomésticos
1438,Cafetera,111.47,8,2024-08-04,Electrodomésticos
1661,Freidora Eléctrica,88.82,2,2024-08-04,Electrodomésticos
1775,Lavadora,114.48,6,2024-08-04,Electrodomésticos
2114,Tablet,64.99,3,2024-08-04,Electrónica
2336,Laptop,42.58,9,2024-08-04,Electrónica
2578,Smartwatch,26.11,7,2024-08-04,Electrónica
2620,Consola De Videojuegos,51.74,7,2024-08-04,Electrónica
2717,Cámara Digital,70.28,6,2024-08-04,Electrónica
2800,Consola De Videojuegos,121.62,2,2024-08-04,Electrónica
1174,Aspiradora,69.14,8,2024-08-05,Electrodomésticos
1405,Lavadora,68.06,10,2024-08-05,Electrodomésticos
2042,Televisor,44.97,4,2024-08-05,Electrónica
2549,Proyector,69.11,11,2024-08-05,Electrónica
2729,Proyector,56.29,11,2024-08-05,Electrónica
2790,Consola De Videojuegos,83.7,1,2024-08-05,Electrónica
1312,Microondas,118.1,10,2024-08-06,Electrodomésticos
1419,Batidora,60.56,1,2024-08-06,Electrodomésticos
